level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	5	1	2	8	0	210	856	1360	78	-1	
5	5	1	2	8	1	1505	856	65	78	86	اهلل
5	5	1	2	8	2	1437	856	64	78	92	صىل
5	5	1	2	8	3	1369	856	60	78	89	اهلل
5	5	1	2	8	4	1276	856	94	78	93	عليه
5	5	1	2	8	5	1179	856	98	78	96	وسلم
5	5	1	2	8	6	1160	872	13	25	83	>
5	5	1	2	8	7	1046	856	93	78	95	ويرى
5	5	1	2	8	8	984	856	45	78	64	يي
5	5	1	2	8	9	852	856	125	78	71	احلائط
5	5	1	2	8	10	745	856	103	78	93	موضع
5	5	1	2	8	11	594	856	142	78	23	لبـنتني
5	5	1	2	8	12	500	872	13	24	95	»
5	5	1	2	8	13	316	856	162	74	40	والتبـن
5	5	1	2	8	14	210	856	107	74	93	مـن
4	5	1	2	9	0	230	967	1341	63	-1	
5	5	1	2	9	1	1478	963	94	78	96	ذهب
5	5	1	2	9	2	1376	963	98	78	86	وفضة
5	5	1	2	9	3	1347	963	30	78	86	.
5	5	1	2	9	4	1244	963	99	78	57	فريى
5	5	1	2	9	5	1103	974	468	56	76	البنتني
5	5	1	2	9	6	991	963	104	78	68	اللتني
5	5	1	2	9	7	962	963	30	78	56	_
5	5	1	2	9	8	830	963	123	78	93	تنقص
5	5	1	2	9	9	694	963	119	78	72	احلائط
5	5	1	2	9	10	591	963	103	78	77	عنهم
5	5	1	2	9	11	474	963	113	78	88	وتكل
5	5	1	2	9	12	402	980	13	25	21	>
5	5	1	2	9	13	206	963	181	78	57	لبنةذهب
4	5	1	2	10	0	227	1070	1345	75	-1	
5	5	1	2	10	1	1478	1082	89	54	26	ولبئة
5	5	1	2	10	2	1414	1085	60	34	73	فضة
5	5	1	2	10	3	1393	1112	9	10	78	.
5	5	1	2	10	4	1328	1082	43	39	96	فال
5	5	1	2	10	5	1275	1096	37	35	96	بد
5	5	1	2	10	6	1216	1070	41	52	96	أن
5	5	1	2	10	7	1125	1099	76	35	92	يرى
5	5	1	2	10	8	1031	1088	77	30	95	نفسه
5	5	1	2	10	9	900	1080	112	64	12	تنطبـع
5	5	1	2	10	10	848	1080	32	60	92	يف
5	5	1	2	10	11	729	1089	101	56	96	موضع
5	5	1	2	10	12	623	1079	89	56	88	تينك
5	5	1	2	10	13	465	1083	140	54	64	اللبنتني>
5	5	1	2	10	14	321	1077	126	61	85	فيكون
5	5	1	2	10	15	227	1083	78	59	93	خاتم
4	5	1	2	11	0	227	1168	1342	70	-1	
5	5	1	2	11	1	1466	1168	103	70	64	األونيا
5	5	1	2	11	2	1345	1176	87	58	92	تينك
5	5	1	2	11	3	1191	1181	136	54	72	اللبنتني.
5	5	1	2	11	4	1066	1173	103	65	0	فكل
5	5	1	2	11	5	920	1175	128	45	80	احلائط.
5	5	1	2	11	6	767	1181	131	53	82	والسبب
5	5	1	2	11	7	700	1181	46	47	80	املو
5	5	1	2	11	8	612	1201	74	32	80	جب
5	5	1	2	11	9	485	1175	107	54	95	لكونه
5	5	1	2	11	10	340	1174	125	53	61	رآها"؟)
5	5	1	2	11	11	227	1179	93	55	79	لبنتني
4	5	1	2	12	0	227	1267	1345	75	-1	
5	5	1	2	12	1	1528	1267	44	48	96	أنه
5	5	1	2	12	2	1439	1280	69	62	69	تابع
5	5	1	2	12	3	1326	1278	94	61	30	لشرسع
5	5	1	2	12	4	1235	1279	75	60	93	خاتم
5	5	1	2	12	5	1113	1279	103	52	96	الرسل
5	5	1	2	12	6	1065	1278	31	59	93	يف
5	5	1	2	12	7	935	1277	114	51	95	الظاهر
5	5	1	2	12	8	849	1295	69	32	96	وهو
5	5	1	2	12	9	729	1284	102	58	96	موضع
5	5	1	2	12	10	629	1280	82	54	65	اللبنة
5	5	1	2	12	11	518	1280	93	36	87	الفضة
5	5	1	2	12	12	446	1285	11	24	4	©
5	5	1	2	12	13	354	1295	70	31	96	وهو
5	5	1	2	12	14	227	1277	111	51	96	ظاهره
4	5	1	2	13	0	227	1374	1345	75	-1	
5	5	1	2	13	1	1488	1388	84	46	84	ومــا
5	5	1	2	13	2	1373	1392	85	50	32	يقبعه
5	5	1	2	13	3	1293	1390	48	54	84	فيه
5	5	1	2	13	4	1220	1405	40	33	92	من
5	5	1	2	13	5	1079	1374	123	75	29	األحكام
5	5	1	2	13	6	1000	1385	31	47	83	كا
5	5	1	2	13	7	924	1368	59	85	90	هو
5	5	1	2	13	8	839	1368	86	85	95	آخذ
5	5	1	2	13	9	782	1402	51	37	95	عن
5	5	1	2	13	10	657	1381	43	42	89	اهلل
5	5	1	2	13	11	608	1385	31	61	73	يف
5	5	1	2	13	12	516	1388	75	51	75	الرس
5	5	1	2	13	13	440	1387	59	37	76	مـــا
5	5	1	2	13	14	377	1404	45	31	96	هو
5	5	1	2	13	15	227	1387	133	50	96	بالصورة
4	5	1	2	14	0	247	1472	1328	75	-1	
5	5	1	2	14	1	1430	1483	141	64	94	الظاهرة
5	5	1	2	14	2	1368	1468	48	83	0	*)
5	5	1	2	14	3	1264	1483	311	64	40	متبع
5	5	1	2	14	4	1192	1468	65	83	82	فيه
5	5	1	2	14	5	1181	1468	12	83	63	_
5	5	1	2	14	6	1078	1468	75	83	91	ألنه
5	5	1	2	14	7	1001	1468	67	83	93	يرى
5	5	1	2	14	8	881	1468	101	83	68	اآلمر
5	5	1	2	14	9	782	1468	100	83	81	علـى
5	5	1	2	14	10	725	1468	48	83	96	ما
5	5	1	2	14	11	663	1468	60	83	96	هو
5	5	1	2	14	12	575	1468	89	83	88	عليه
5	5	1	2	14	13	543	1468	32	83	40	:
5	5	1	2	14	14	460	1468	79	83	85	فال
5	5	1	2	14	15	403	1468	58	83	74	بد
5	5	1	2	14	16	313	1475	207	60	83	أن
5	5	1	2	14	17	247	1468	64	83	50	بيرا
4	5	1	2	15	0	224	1583	1349	73	-1	
5	5	1	2	15	1	1473	1587	100	43	93	هكذا
5	5	1	2	15	2	1383	1609	70	31	96	وهو
5	5	1	2	15	3	1266	1599	101	57	96	موضع
5	5	1	2	15	4	1166	1593	81	54	76	اللبنة
5	5	1	2	15	5	1027	1590	117	60	93	الذهبية
5	5	1	2	15	6	976	1593	31	58	92	يف
5	5	1	2	15	7	846	1592	114	56	95	الباطن
5	5	1	2	15	8	729	1593	63	52	79	فإنه
5	5	1	2	15	9	638	1583	71	46	96	أخذ
5	5	1	2	15	10	571	1609	50	36	96	من
5	5	1	2	15	11	454	1594	99	38	51	املمدن
5	5	1	2	15	12	341	1590	79	62	93	الذي
5	5	1	2	15	13	224	1586	87	59	96	يأخذ
4	5	1	2	16	0	223	1680	1349	72	-1	
5	5	1	2	16	1	1508	1675	61	86	97	منه
5	5	1	2	16	2	1412	1675	87	86	88	امللك
5	5	1	2	16	3	1321	1675	79	86	92	الذي
5	5	1	2	16	4	1197	1675	108	86	95	يوحي
5	5	1	2	16	5	1099	1675	50	86	81	به
5	5	1	2	16	6	1014	1675	64	86	95	إىل
5	5	1	2	16	7	889	1675	123	86	94	الرسول
5	5	1	2	16	8	856	1720	11	12	95	.
5	5	1	2	16	9	775	1675	57	86	96	فإن
5	5	1	2	16	10	654	1675	98	86	96	فهمت
5	5	1	2	16	11	595	1675	47	86	96	ما
5	5	1	2	16	12	479	1680	113	63	60	أرت
5	5	1	2	16	13	407	1675	55	86	88	به
5	5	1	2	16	14	315	1695	82	33	95	فقد
5	5	1	2	16	15	197	1675	108	86	95	حصل
4	5	1	2	17	0	224	1785	1346	68	-1	
5	5	1	2	17	1	1527	1790	43	38	96	لك
5	5	1	2	17	2	1425	1789	74	63	90	العلم
5	5	1	2	17	3	1314	1790	93	63	96	النافع
5	5	1	2	17	4	1203	1785	86	57	88	بكل
5	5	1	2	17	5	1119	1797	53	53	65	شي
5	5	1	2	17	6	1038	1785	46	27	90	"*
5	5	1	2	17	7	1004	1820	10	10	96	.
5	5	1	2	17	8	874	1790	107	52	96	فكل
5	5	1	2	17	9	809	1795	47	58	75	نيب
5	5	1	2	17	10	741	1806	50	36	93	من
5	5	1	2	17	11	614	1789	111	50	7	لدن
5	5	1	2	17	12	531	1787	67	66	93	آدم
5	5	1	2	17	13	455	1780	58	77	96	إىل
5	5	1	2	17	14	364	1780	87	77	96	آخر
5	5	1	2	17	15	315	1796	46	57	74	نيي
5	5	1	2	17	16	224	1793	59	36	76	مــا
4	5	1	2	18	0	221	1877	1349	74	-1	
5	5	1	2	18	1	1496	1897	74	54	93	منهم
5	5	1	2	18	2	1366	1877	99	48	76	أحــد
5	5	1	2	18	3	1247	1880	88	61	96	يأخذ
5	5	1	2	18	4	1152	1873	77	88	7	إل
5	5	1	2	18	5	1097	1873	50	88	96	من
5	5	1	2	18	6	976	1886	116	64	92	مسكاة
5	5	1	2	18	7	893	1873	83	88	93	خاتم
5	5	1	2	18	8	778	1886	438	64	41	النبييي
5	5	1	2	18	9	605	1891	119	50	38	وإنت
5	5	1	2	18	10	571	1894	11	47	27	(
5	5	1	2	18	11	505	1902	46	32	27	18
5	5	1	2	18	12	452	1920	27	7	91	-
5	5	1	2	18	13	428	1899	6	36	81	|
5	5	1	2	18	14	376	1873	34	88	95	)
5	5	1	2	18	15	221	1882	180	60	40	تآخـــر
1	6	0	0	0	0	0	0	1774	2658	-1	
2	6	1	0	0	0	261	232	1348	1000	-1	
3	6	1	1	0	0	261	232	1348	1000	-1	
4	6	1	1	1	0	262	232	1341	59	-1	
5	6	1	1	1	1	1478	239	125	47	87	انتكاس
5	6	1	1	1	2	1336	243	112	40	90	صورته
5	6	1	1	1	3	1266	253	49	34	96	من
5	6	1	1	1	4	1139	239	111	48	63	حرضة
5	6	1	1	1	5	1010	236	98	35	93	خاصة
5	6	1	1	1	6	975	240	13	23	89	>
5	6	1	1	1	7	889	237	65	44	96	وقد
5	6	1	1	1	8	775	234	96	57	91	تعطيه
5	6	1	1	1	9	634	241	121	46	9	عــن
5	6	1	1	1	10	580	228	34	67	77	|
5	6	1	1	1	11	407	232	136	55	20	مايظهر
5	6	1	1	1	12	262	234	65	52	87	منها
4	6	1	1	2	0	261	320	1342	63	-1	
5	6	1	1	2	1	1493	328	110	51	91	فتقابل
5	6	1	1	2	2	1388	327	89	56	87	الممني
5	6	1	1	2	3	1299	328	62	50	93	منها
5	6	1	1	2	4	1190	327	92	55	22	البمني
5	6	1	1	2	5	1007	308	159	79	25	منالرائي
5	6	1	1	2	6	903	308	93	79	25	وقد
5	6	1	1	2	7	773	324	91	55	79	يقابل
5	6	1	1	2	8	664	324	94	57	74	الممني
5	6	1	1	2	9	533	323	103	53	93	اليسار
5	6	1	1	2	10	435	339	72	32	96	وهو
5	6	1	1	2	11	312	321	108	52	96	الغالب
5	6	1	1	2	12	261	320	32	59	78	في
4	6	1	1	3	0	261	412	1340	63	-1	
5	6	1	1	3	1	1521	416	80	50	67	المرايا
5	6	1	1	3	2	1428	415	74	52	50	بنزلة
5	6	1	1	3	3	1307	416	91	35	88	العادة
5	6	1	1	3	4	1244	413	30	59	67	يف
5	6	1	1	3	5	1124	415	104	60	84	العموم
5	6	1	1	3	6	956	414	112	51	74	وخترق
5	6	1	1	3	7	784	414	157	37	52	العـــادة
5	6	1	1	3	8	662	413	90	52	92	يقابل
5	6	1	1	3	9	553	413	93	55	66	اليمني:
5	6	1	1	3	10	421	412	93	56	80	اليمن
5	6	1	1	3	11	261	412	118	52	72	ويظهر
4	6	1	1	4	0	264	492	1345	71	-1	
5	6	1	1	4	1	1451	502	158	51	86	االنتكاس
5	6	1	1	4	2	1421	534	7	8	93	.
5	6	1	1	4	3	1316	505	81	45	86	وهذا
5	6	1	1	4	4	1254	500	50	40	86	كله
5	6	1	1	4	5	1183	519	50	35	96	من
5	6	1	1	4	6	1027	492	139	68	90	أعطبات
5	6	1	1	4	7	911	505	99	54	93	حقيقة
5	6	1	1	4	8	770	500	119	52	42	احلرضصة
5	6	1	1	4	9	599	502	150	54	32	املتجلـى
5	6	1	1	4	10	523	501	59	57	74	فيها
5	6	1	1	4	11	455	502	53	61	82	اليت
5	6	1	1	4	12	264	505	169	46	36	(ها-ب)
4	6	1	1	5	0	263	583	1340	62	-1	
5	6	1	1	5	1	1454	583	149	60	10	أنزك_ـاها
5	6	1	1	5	2	1349	592	82	45	11	ملة
5	6	1	1	5	3	1249	593	80	51	55	املرايا
5	6	1	1	5	4	1216	622	10	9	92	.
5	6	1	1	5	5	1130	596	64	48	95	فمن
5	6	1	1	5	6	1020	594	90	46	95	عرف
5	6	1	1	5	7	846	594	153	35	85	استعداده
5	6	1	1	5	8	725	594	89	47	95	عرف
5	6	1	1	5	9	622	589	85	56	52	قموله
5	6	1	1	5	10	587	596	14	24	90	>
5	6	1	1	5	11	510	592	57	44	96	وما
5	6	1	1	5	12	447	587	48	55	96	كل
5	6	1	1	5	13	382	605	50	37	96	من
5	6	1	1	5	14	263	591	87	49	95	عرف
4	6	1	1	6	0	263	667	1344	71	-1	
5	6	1	1	6	1	1524	681	83	57	88	قبوله
5	6	1	1	6	2	1408	684	101	51	96	يعرف
5	6	1	1	6	3	1238	682	151	37	95	استعداده
5	6	1	1	6	4	1179	679	40	53	92	إال
5	6	1	1	6	5	1106	696	55	35	93	بعد
5	6	1	1	6	6	986	682	104	53	84	القبول
5	6	1	1	6	7	877	682	66	49	91	وإن
5	6	1	1	6	8	802	677	64	42	96	كان
5	6	1	1	6	9	692	683	92	50	94	يعرفه
5	6	1	1	6	10	608	675	64	50	76	مم
5	6	1	1	6	11	575	708	10	11	94	.
5	6	1	1	6	12	512	676	40	53	92	إال
5	6	1	1	6	13	451	667	43	51	93	أن
5	6	1	1	6	14	350	682	82	46	96	بعض
5	6	1	1	6	15	263	667	69	63	82	أهل
4	6	1	1	7	0	262	757	1346	70	-1	
5	6	1	1	7	1	1520	771	88	49	96	النظر
5	6	1	1	7	2	1455	788	48	34	96	من
5	6	1	1	7	3	1303	761	134	59	96	أصحاب
5	6	1	1	7	4	1179	772	109	46	96	العقول
5	6	1	1	7	5	1035	771	129	55	27	الضعفة
5	6	1	1	7	6	927	777	84	50	92	برون
5	6	1	1	7	7	868	758	41	50	96	أن
5	6	1	1	7	8	806	764	43	42	56	اهل
5	6	1	1	7	9	774	753	11	78	63	_
5	6	1	1	7	10	669	769	81	37	45	لـمـا
5	6	1	1	7	11	578	774	73	47	93	تبت
5	6	1	1	7	12	451	776	95	51	90	عندم
5	6	1	1	7	13	389	757	44	47	92	أنه
5	6	1	1	7	14	262	770	96	40	90	فعـال
4	6	1	1	8	0	269	836	1337	68	-1	
5	6	1	1	8	1	1581	853	25	36	74	ما
5	6	1	1	8	2	1508	853	57	51	57	بسا
5	6	1	1	8	3	1462	832	29	76	34	_
5	6	1	1	8	4	1323	851	115	51	65	حوزوا
5	6	1	1	8	5	1254	853	50	47	87	عىل
5	6	1	1	8	6	1194	844	42	43	89	اهلل
5	6	1	1	8	7	1086	851	81	49	79	تعاىل
5	6	1	1	8	8	1038	852	32	34	93	ما
5	6	1	1	8	9	904	851	116	50	94	يناقض
5	6	1	1	8	10	787	842	98	44	71	احلكة
5	6	1	1	8	11	695	851	57	44	93	وما
5	6	1	1	8	12	631	865	45	31	96	هو
5	6	1	1	8	13	534	836	78	62	38	المر
5	6	1	1	8	14	448	851	68	33	82	عليه
5	6	1	1	8	15	397	847	29	48	94	يف
5	6	1	1	8	16	301	854	78	30	95	نفسه
5	6	1	1	8	17	269	878	8	7	94	.
4	6	1	1	9	0	262	898	1344	89	-1	
5	6	1	1	9	1	1521	932	85	47	85	وهلذا
5	6	1	1	9	2	1426	934	77	40	93	عدل
5	6	1	1	9	3	1325	936	83	44	96	بعض
5	6	1	1	9	4	1191	930	109	48	94	النظار
5	6	1	1	9	5	1135	894	39	101	75	_
5	6	1	1	9	6	1063	933	44	49	92	إىل
5	6	1	1	9	7	983	935	63	52	94	نفي
5	6	1	1	9	8	840	927	122	52	92	اإلمكان
5	6	1	1	9	9	619	932	189	52	38	وإثبـــات
5	6	1	1	9	10	450	898	140	82	89	الوجوب
5	6	1	1	9	11	405	899	12	6	78	_
5	6	1	1	9	12	262	925	107	53	56	بالذات
4	6	1	1	10	0	262	1003	1344	66	-1	
5	6	1	1	10	1	1500	1012	106	55	78	وبالغري
5	6	1	1	10	2	1467	1043	7	7	93	.
5	6	1	1	10	3	1322	1007	121	54	7	واحملققى
5	6	1	1	10	4	1205	1013	88	52	92	يثبت
5	6	1	1	10	5	1036	1008	148	52	67	اإلمكان
5	6	1	1	10	6	891	1013	126	52	84	ويمرف
5	6	1	1	10	7	735	1013	125	49	22	حرصته
5	6	1	1	10	8	533	1004	146	57	85	واملمكن
5	6	1	1	10	9	461	1011	33	34	93	ما
5	6	1	1	10	10	399	1025	45	33	96	هو
5	6	1	1	10	11	262	1003	118	66	90	املمكن
4	6	1	1	11	0	265	1079	1341	72	-1	
5	6	1	1	11	1	1534	1109	72	36	96	ومن
5	6	1	1	11	2	1459	1082	55	63	95	أين
5	6	1	1	11	3	1385	1107	44	32	96	هو
5	6	1	1	11	4	1276	1086	89	58	91	ممكن
5	6	1	1	11	5	1188	1107	71	33	96	وهو
5	6	1	1	11	6	1076	1099	81	48	92	بعينه
5	6	1	1	11	7	946	1092	110	54	96	واجب
5	6	1	1	11	8	830	1089	82	56	39	بالغري
5	6	1	1	11	9	789	1095	17	55	51	؟
5	6	1	1	11	10	758	1113	15	24	90	و
5	6	1	1	11	11	698	1106	37	36	61	ـن
5	6	1	1	11	12	628	1079	47	69	79	أبن
5	6	1	1	11	13	551	1109	62	40	96	صح
5	6	1	1	11	14	450	1090	72	55	96	عليه
5	6	1	1	11	15	367	1090	62	61	96	اسم
5	6	1	1	11	16	265	1090	70	53	85	الغري
4	6	1	1	12	0	424	1164	1181	68	-1	
5	6	1	1	12	1	1527	1169	78	62	96	الذي
5	6	1	1	12	2	1408	1174	100	49	44	اقتقى
5	6	1	1	12	3	1366	1171	23	37	92	له
5	6	1	1	12	4	1209	1173	138	50	96	الوجوب
5	6	1	1	12	5	1179	1202	6	7	96	.
5	6	1	1	12	6	1105	1168	50	48	92	وال
5	6	1	1	12	7	1035	1174	53	58	76	يعام
5	6	1	1	12	8	960	1172	58	34	93	هذا
5	6	1	1	12	9	804	1171	139	55	94	التفصيل
5	6	1	1	12	10	746	1167	40	54	67	إال
5	6	1	1	12	11	659	1169	76	37	67	العاما
5	6	1	1	12	12	573	1164	51	55	19	باهله
5	6	1	1	12	13	459	1170	98	36	95	خاصة
5	6	1	1	12	14	424	1198	11	11	82	.
2	6	2	0	0	0	261	1300	1346	629	-1	
3	6	2	1	0	0	261	1300	1346	629	-1	
4	6	2	1	1	0	266	1300	1267	66	-1	
5	6	2	1	1	1	1459	1309	74	46	43	وعىى
5	6	2	1	1	2	1382	1308	62	58	93	قدم
5	6	2	1	1	3	1283	1308	80	50	91	شيث
5	6	2	1	1	4	1222	1295	48	75	58	_
5	6	2	1	1	5	1091	1300	108	57	89	يكون
5	6	2	1	1	6	1003	1300	77	53	96	آخر
5	6	2	1	1	7	878	1307	95	44	96	مولود
5	6	2	1	1	8	801	1302	61	54	50	يولد
5	6	2	1	1	9	734	1320	51	35	96	من
5	6	2	1	1	10	661	1305	56	34	96	هذا
5	6	2	1	1	11	555	1304	88	59	96	النوع
5	6	2	1	1	12	390	1300	133	62	76	اإلنساين
5	6	2	1	1	13	359	1333	8	8	93	.
5	6	2	1	1	14	266	1319	70	32	96	وهو
4	6	2	1	2	0	265	1371	1338	74	-1	
5	6	2	1	2	1	1562	1390	41	33	95	حا
5	6	2	1	2	2	1504	1388	39	51	70	بل
5	6	2	1	2	3	1385	1374	102	63	41	أرسار
5	6	2	1	2	4	1337	1367	31	82	58	_
5	6	2	1	2	5	1210	1385	97	54	95	وليس
5	6	2	1	2	6	1118	1400	75	36	94	بعده
5	6	2	1	2	7	1045	1384	56	47	95	ولد
5	6	2	1	2	8	996	1383	31	60	54	يي
5	6	2	1	2	9	921	1385	57	36	96	هذا
5	6	2	1	2	10	815	1386	87	59	96	النوع
5	6	2	1	2	11	785	1416	7	8	96	.
5	6	2	1	2	12	706	1388	55	50	85	فهو
5	6	2	1	2	13	611	1386	79	57	95	خاتم
5	6	2	1	2	14	478	1371	114	59	17	األوالدا
5	6	2	1	2	15	340	1381	83	50	88	وتولك
5	6	2	1	2	16	265	1398	58	22	93	معه
4	6	2	1	3	0	263	1452	1336	78	-1	
5	6	2	1	3	1	1492	1452	107	65	57	أخت
5	6	2	1	3	2	1455	1462	32	55	93	له
5	6	2	1	3	3	1329	1465	114	65	95	فتخرج
5	6	2	1	3	4	1254	1464	57	61	30	قبل
5	6	2	1	3	5	1114	1466	106	64	18	وخينرج
5	6	2	1	3	6	987	1462	109	57	95	بعدها
5	6	2	1	3	7	877	1455	110	65	95	يكون
5	6	2	1	3	8	738	1456	67	56	31	رأم
5	6	2	1	3	9	619	1468	78	48	68	عاد
5	6	2	1	3	10	484	1460	133	65	0	رجلها
5	6	2	1	3	11	469	1494	10	10	96	.
5	6	2	1	3	12	263	1454	185	70	23	ويكون
4	6	2	1	4	0	261	1535	1344	72	-1	
5	6	2	1	4	1	1531	1545	74	50	79	مولد
5	6	2	1	4	2	1392	1546	102	52	86	بالصني
5	6	2	1	4	3	1286	1545	89	47	81	ولغته
5	6	2	1	4	4	1217	1545	47	37	93	لغة
5	6	2	1	4	5	1129	1535	68	63	95	أهل
5	6	2	1	4	6	1020	1550	40	44	90	بلد
5	6	2	1	4	7	967	1575	11	10	95	.
5	6	2	1	4	8	815	1561	129	42	85	ويرسي
5	6	2	1	4	9	714	1546	81	61	92	العقم
5	6	2	1	4	10	663	1543	31	60	92	يف
5	6	2	1	4	11	526	1545	119	51	94	الرجال
5	6	2	1	4	12	406	1545	102	46	91	والنسا
5	6	2	1	4	13	261	1538	110	63	65	فبكرب
4	6	2	1	5	0	262	1619	1345	67	-1	
5	6	2	1	5	1	1488	1622	119	64	36	النكاح
5	6	2	1	5	2	1420	1642	51	36	96	من
5	6	2	1	5	3	1352	1629	52	52	88	غري
5	6	2	1	5	4	1242	1624	89	48	93	والدة
5	6	2	1	5	5	1079	1634	143	50	84	ويدعوم
5	6	2	1	5	6	1017	1627	46	48	93	إىل
5	6	2	1	5	7	952	1619	47	46	90	اهلل
5	6	2	1	5	8	892	1626	44	38	93	فال
5	6	2	1	5	9	773	1628	88	49	46	حباب
5	6	2	1	5	10	741	1655	10	9	96	.
5	6	2	1	5	11	656	1625	62	51	96	فإذا
5	6	2	1	5	12	551	1627	86	51	95	قبضه
5	6	2	1	5	13	487	1619	42	42	86	اهلل
5	6	2	1	5	14	389	1626	81	48	89	تعاىل
5	6	2	1	5	15	262	1627	108	51	92	وقبض
4	6	2	1	6	0	299	1695	1304	72	-1	
5	6	2	1	6	1	1505	1713	98	54	56	مؤمين
5	6	2	1	6	2	1398	1709	90	44	87	زمانه
5	6	2	1	6	3	1316	1716	61	49	96	بقي
5	6	2	1	6	4	1248	1722	51	35	96	من
5	6	2	1	6	5	1169	1715	62	51	96	بقي
5	6	2	1	6	6	1069	1707	67	51	96	مثل
5	6	2	1	6	7	956	1707	98	56	51	البهامم
5	6	2	1	6	8	913	1702	25	38	91	ال
5	6	2	1	6	9	759	1698	138	64	37	ح=ـلثون
5	6	2	1	6	10	652	1695	90	48	21	حالل
5	6	2	1	6	11	569	1703	51	47	92	وال
5	6	2	1	6	12	421	1710	132	46	44	حبرمون
5	6	2	1	6	13	299	1698	106	55	0	حرام}
4	6	2	1	7	0	263	1782	1344	65	-1	
5	6	2	1	7	1	1447	1791	160	48	60	يتصرفون
5	6	2	1	7	2	1369	1782	59	64	67	حمع
5	6	2	1	7	3	1220	1785	119	58	92	الطبيعة
5	6	2	1	7	4	1187	1791	11	47	95	(
5	6	2	1	7	5	1119	1798	43	32	45	؟!
5	6	2	1	7	6	1064	1811	34	6	87	-
5	6	2	1	7	7	1039	1788	5	32	89	ا
5	6	2	1	7	8	1003	1791	11	44	90	)
5	6	2	1	7	9	898	1789	83	50	82	شهوة
5	6	2	1	7	10	717	1793	157	43	32	جمـــردة
5	6	2	1	7	11	647	1801	52	36	93	عن
5	6	2	1	7	12	545	1785	87	53	92	العقل
5	6	2	1	7	13	385	1786	128	60	60	والشرع
5	6	2	1	7	14	263	1786	104	61	84	فعليهم
4	6	2	1	8	0	1380	1868	227	61	-1	
5	6	2	1	8	1	1534	1873	73	56	94	تقوم
5	6	2	1	8	2	1414	1868	102	35	88	الساعة
5	6	2	1	8	3	1380	1897	7	7	91	.
